battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
929.0,1.0,0.5,1.0,7.0,1.0,13.0,1.0,146.0,7.0,8.0,213.0,1714.0,1704.0,15.0,2,5,1,0,0
1836.0,0.0,1.1,1.0,0.0,0.0,14.0,0.7,104.0,5.0,1.0,168.0,1068.0,2469.0,18.0,6,7,1,1,1
1536.0,0.0,0.8,0.0,12.0,0.0,13.0,0.3,105.0,7.0,20.0,22.0,1634.0,2020.0,6.0,0,16,1,1,0
1448.0,1.0,0.5,1.0,6.0,1.0,45.0,,138.0,7.0,11.0,570.0,1724.0,3378.0,13.0,11,2,1,1,1
1191.0,1.0,1.7,0.0,1.0,0.0,7.0,0.4,102.0,3.0,2.0,1354.0,1418.0,2734.0,18.0,5,15,1,1,0
1531.0,0.0,2.0,0.0,0.0,1.0,60.0,0.4,162.0,6.0,1.0,625.0,765.0,2524.0,13.0,11,7,1,0,0
1515.0,0.0,2.2,0.0,9.0,0.0,36.0,0.1,118.0,3.0,10.0,796.0,1692.0,3546.0,7.0,6,10,1,1,1
1876.0,0.0,2.4,0.0,11.0,0.0,22.0,0.7,168.0,2.0,18.0,157.0,1512.0,1403.0,15.0,11,13,1,0,0
1368.0,0.0,0.5,0.0,10.0,1.0,42.0,0.2,91.0,1.0,20.0,907.0,925.0,1590.0,12.0,0,14,1,0,0
1829.0,0.0,1.7,0.0,0.0,0.0,36.0,0.8,112.0,5.0,1.0,291.0,563.0,1475.0,11.0,4,7,0,0,0
1709.0,0.0,0.5,0.0,0.0,1.0,55.0,0.8,144.0,3.0,3.0,235.0,1310.0,3124.0,15.0,7,19,1,1,0
1394.0,1.0,2.7,1.0,7.0,0.0,8.0,0.8,150.0,3.0,9.0,215.0,1018.0,730.0,15.0,7,4,0,1,1
1231.0,0.0,0.7,1.0,2.0,0.0,7.0,0.9,113.0,1.0,7.0,43.0,1663.0,3119.0,9.0,4,15,1,1,0
1090.0,0.0,1.3,1.0,5.0,0.0,27.0,0.1,91.0,4.0,16.0,1638.0,1910.0,1352.0,5.0,1,11,0,1,0
1312.0,0.0,1.3,0.0,5.0,1.0,10.0,0.6,163.0,2.0,9.0,95.0,893.0,3941.0,6.0,2,13,1,1,1
727.0,1.0,1.5,0.0,0.0,1.0,32.0,1.0,131.0,7.0,1.0,813.0,1377.0,1891.0,19.0,13,7,1,0,1
1676.0,0.0,1.6,0.0,2.0,0.0,37.0,0.2,145.0,1.0,3.0,134.0,1197.0,2515.0,14.0,8,4,1,0,1
1254.0,1.0,2.3,0.0,0.0,1.0,44.0,0.2,149.0,1.0,10.0,204.0,1021.0,3011.0,7.0,4,12,1,1,0
1240.0,1.0,1.4,0.0,3.0,1.0,9.0,0.9,93.0,5.0,7.0,477.0,1319.0,3959.0,14.0,9,15,1,0,0
626.0,1.0,2.8,1.0,3.0,1.0,11.0,0.8,109.0,2.0,9.0,737.0,1759.0,1077.0,6.0,1,4,1,0,1
1992.0,1.0,1.3,1.0,8.0,1.0,43.0,1.0,153.0,5.0,15.0,0.0,883.0,2179.0,7.0,6,20,1,1,0
1694.0,1.0,0.6,0.0,0.0,1.0,34.0,0.3,102.0,7.0,7.0,377.0,549.0,2298.0,17.0,5,2,1,1,0
627.0,0.0,1.8,0.0,2.0,0.0,,0.8,142.0,3.0,8.0,211.0,507.0,896.0,17.0,6,14,0,0,0
744.0,1.0,2.2,0.0,6.0,1.0,52.0,0.9,196.0,4.0,7.0,268.0,600.0,1571.0,7.0,5,18,1,1,1
583.0,0.0,0.5,0.0,9.0,1.0,33.0,0.9,136.0,5.0,18.0,1673.0,1774.0,3236.0,12.0,9,13,1,0,0
598.0,0.0,2.3,1.0,7.0,0.0,21.0,0.7,196.0,2.0,10.0,680.0,1173.0,3293.0,8.0,4,7,1,0,1
1515.0,1.0,2.1,1.0,4.0,1.0,24.0,0.9,176.0,5.0,6.0,747.0,1247.0,3104.0,6.0,5,20,1,0,0
1649.0,1.0,0.8,1.0,1.0,1.0,40.0,0.1,159.0,3.0,3.0,177.0,586.0,2755.0,15.0,9,3,1,0,1
1857.0,0.0,1.9,1.0,0.0,0.0,62.0,0.6,147.0,1.0,0.0,1028.0,1465.0,336.0,19.0,0,5,0,0,0
1733.0,1.0,2.8,0.0,3.0,1.0,36.0,1.0,119.0,6.0,20.0,357.0,527.0,3576.0,17.0,16,9,1,0,0
1886.0,0.0,3.0,0.0,13.0,1.0,26.0,0.5,115.0,1.0,17.0,339.0,1670.0,1828.0,5.0,3,15,1,1,0
626.0,0.0,1.9,0.0,4.0,0.0,8.0,0.2,185.0,2.0,6.0,16.0,1410.0,2589.0,15.0,10,14,0,1,1
805.0,1.0,2.4,1.0,2.0,0.0,59.0,0.7,110.0,1.0,3.0,900.0,1984.0,2917.0,12.0,2,20,1,1,0
775.0,0.0,1.0,0.0,3.0,0.0,46.0,0.7,159.0,2.0,16.0,862.0,1864.0,568.0,17.0,15,11,1,1,1
1628.0,1.0,1.4,1.0,4.0,0.0,3.0,0.4,184.0,6.0,20.0,436.0,1653.0,1624.0,11.0,1,19,0,0,0
594.0,1.0,2.6,0.0,1.0,0.0,27.0,0.1,196.0,5.0,2.0,407.0,528.0,708.0,17.0,5,17,0,1,1
1131.0,1.0,0.8,0.0,0.0,1.0,27.0,0.9,162.0,5.0,16.0,487.0,870.0,503.0,12.0,5,19,1,1,0
1154.0,0.0,1.1,1.0,2.0,1.0,5.0,0.2,98.0,1.0,13.0,539.0,,1470.0,12.0,0,12,1,0,0
1271.0,1.0,0.5,0.0,12.0,0.0,32.0,0.1,113.0,7.0,15.0,1350.0,1949.0,,15.0,14,14,0,0,1
1447.0,1.0,2.5,1.0,2.0,0.0,,0.2,155.0,8.0,16.0,737.0,1455.0,568.0,12.0,11,8,0,0,0
1186.0,1.0,0.5,1.0,2.0,0.0,21.0,0.4,160.0,8.0,4.0,68.0,584.0,2361.0,17.0,8,7,1,0,0
1348.0,0.0,1.3,0.0,0.0,0.0,43.0,0.4,116.0,5.0,6.0,204.0,501.0,3914.0,10.0,3,8,1,0,1
860.0,1.0,1.3,1.0,1.0,1.0,49.0,0.7,141.0,6.0,13.0,692.0,979.0,3869.0,16.0,14,20,1,1,1
914.0,1.0,0.9,0.0,2.0,0.0,4.0,0.8,100.0,2.0,12.0,191.0,1495.0,808.0,11.0,7,5,1,1,0
1645.0,1.0,1.8,0.0,1.0,0.0,21.0,0.7,123.0,7.0,2.0,897.0,1308.0,783.0,10.0,8,20,1,0,0
1006.0,0.0,2.2,1.0,4.0,1.0,22.0,0.8,135.0,4.0,8.0,35.0,991.0,909.0,18.0,4,7,1,0,1
796.0,0.0,0.5,0.0,2.0,0.0,12.0,0.5,114.0,1.0,8.0,174.0,518.0,1075.0,7.0,3,2,0,1,0
1550.0,1.0,2.0,0.0,1.0,1.0,29.0,0.6,171.0,5.0,2.0,572.0,1499.0,3465.0,10.0,1,14,1,1,0
1422.0,1.0,2.8,0.0,7.0,0.0,30.0,0.5,99.0,6.0,14.0,207.0,1038.0,2229.0,15.0,5,15,1,0,1
1367.0,1.0,0.9,0.0,2.0,1.0,58.0,0.6,184.0,4.0,20.0,721.0,1210.0,3946.0,16.0,9,9,1,0,0
1603.0,1.0,0.5,1.0,8.0,1.0,37.0,1.0,95.0,8.0,9.0,1430.0,1622.0,1748.0,15.0,10,5,1,1,0
1890.0,0.0,2.1,1.0,13.0,1.0,17.0,0.5,127.0,4.0,17.0,973.0,1546.0,2585.0,5.0,2,14,1,1,1
1063.0,1.0,1.1,0.0,0.0,1.0,26.0,0.8,101.0,5.0,2.0,1208.0,1232.0,3809.0,17.0,16,5,1,0,1
1695.0,1.0,0.5,1.0,2.0,1.0,47.0,0.5,189.0,5.0,13.0,308.0,1208.0,1629.0,8.0,6,11,1,1,0
1217.0,1.0,0.5,0.0,3.0,0.0,17.0,0.5,182.0,4.0,13.0,628.0,632.0,1711.0,7.0,3,9,1,0,1
781.0,1.0,0.9,1.0,0.0,0.0,62.0,0.1,94.0,2.0,1.0,1117.0,1667.0,1442.0,9.0,0,16,1,0,1
581.0,0.0,0.6,0.0,5.0,1.0,56.0,0.2,180.0,2.0,10.0,523.0,565.0,354.0,10.0,4,13,1,1,1
1403.0,0.0,0.7,1.0,4.0,0.0,32.0,0.1,117.0,1.0,5.0,257.0,551.0,2499.0,16.0,10,4,0,0,1
1939.0,1.0,2.8,1.0,0.0,1.0,55.0,0.6,199.0,4.0,10.0,320.0,520.0,1047.0,14.0,10,18,1,1,0
1002.0,0.0,2.7,1.0,16.0,1.0,11.0,0.4,185.0,6.0,18.0,285.0,512.0,961.0,10.0,7,19,1,0,1
726.0,1.0,0.5,1.0,1.0,1.0,6.0,0.7,183.0,5.0,2.0,114.0,628.0,1653.0,8.0,5,17,1,0,1
570.0,1.0,0.5,1.0,2.0,0.0,9.0,0.3,111.0,7.0,5.0,1331.0,1917.0,3663.0,14.0,10,14,0,0,0
1426.0,1.0,0.8,0.0,2.0,1.0,42.0,0.6,84.0,3.0,10.0,715.0,1163.0,1356.0,15.0,9,16,1,0,1
1263.0,0.0,2.4,1.0,11.0,1.0,54.0,0.6,100.0,5.0,14.0,12.0,1857.0,458.0,12.0,5,15,1,0,0
1097.0,0.0,1.4,0.0,0.0,0.0,60.0,0.8,181.0,1.0,17.0,405.0,519.0,509.0,15.0,12,12,1,0,0
956.0,0.0,0.5,0.0,1.0,1.0,41.0,1.0,143.0,7.0,6.0,511.0,1075.0,3286.0,17.0,8,12,1,1,0
1266.0,0.0,2.6,0.0,1.0,,18.0,0.4,86.0,7.0,2.0,1187.0,1595.0,398.0,16.0,8,3,1,1,1
1154.0,0.0,0.5,0.0,12.0,1.0,14.0,0.7,156.0,7.0,14.0,251.0,1801.0,587.0,8.0,3,4,1,1,1
1414.0,0.0,0.5,0.0,0.0,1.0,15.0,0.8,168.0,2.0,0.0,294.0,1233.0,1069.0,18.0,6,14,1,0,0
1087.0,0.0,1.3,0.0,0.0,1.0,16.0,0.3,166.0,3.0,9.0,295.0,589.0,690.0,14.0,6,6,1,0,1
979.0,0.0,2.1,0.0,6.0,0.0,24.0,0.6,124.0,5.0,16.0,1194.0,1256.0,3779.0,7.0,2,20,0,1,0
1843.0,1.0,1.8,1.0,13.0,1.0,16.0,0.7,134.0,6.0,18.0,118.0,580.0,3213.0,15.0,14,15,1,1,0
1362.0,1.0,2.9,0.0,0.0,0.0,47.0,0.5,186.0,6.0,4.0,600.0,1042.0,3629.0,19.0,17,5,0,1,1
1537.0,1.0,2.5,0.0,4.0,1.0,43.0,0.3,137.0,1.0,5.0,839.0,1131.0,3685.0,18.0,17,17,1,1,1
550.0,1.0,0.5,0.0,16.0,1.0,23.0,0.1,145.0,2.0,17.0,486.0,1930.0,302.0,18.0,5,8,1,0,0
1086.0,0.0,2.7,0.0,0.0,1.0,24.0,0.1,135.0,8.0,19.0,1874.0,1976.0,3930.0,17.0,1,18,1,1,1
726.0,0.0,2.9,0.0,0.0,0.0,43.0,0.1,101.0,8.0,0.0,666.0,760.0,1446.0,17.0,2,8,1,1,0
1760.0,0.0,1.9,0.0,1.0,1.0,50.0,0.8,198.0,1.0,2.0,273.0,1704.0,2549.0,10.0,8,4,1,1,0
1325.0,0.0,1.9,0.0,2.0,0.0,50.0,0.1,146.0,1.0,10.0,499.0,695.0,2328.0,17.0,10,2,1,0,0
1569.0,0.0,2.8,1.0,17.0,0.0,44.0,0.3,110.0,4.0,20.0,45.0,1942.0,1260.0,9.0,2,17,1,0,0
1777.0,0.0,2.2,1.0,0.0,0.0,15.0,0.2,100.0,4.0,7.0,553.0,874.0,1552.0,10.0,8,10,1,1,0
973.0,1.0,1.5,0.0,5.0,1.0,57.0,0.2,190.0,7.0,16.0,457.0,1816.0,2977.0,6.0,4,2,1,0,0
1310.0,1.0,1.1,1.0,13.0,0.0,7.0,1.0,194.0,5.0,14.0,117.0,513.0,3182.0,8.0,4,5,1,1,0
1940.0,1.0,1.0,1.0,0.0,1.0,5.0,0.2,194.0,4.0,1.0,588.0,1809.0,820.0,19.0,18,3,1,1,1
1923.0,0.0,0.5,0.0,2.0,1.0,13.0,0.7,147.0,2.0,4.0,927.0,1623.0,1868.0,11.0,6,3,1,1,0
639.0,0.0,1.3,0.0,5.0,0.0,28.0,0.9,113.0,7.0,16.0,983.0,1369.0,391.0,6.0,2,12,0,0,1
1948.0,1.0,2.7,0.0,3.0,1.0,13.0,0.2,164.0,7.0,12.0,336.0,587.0,493.0,18.0,7,18,1,1,1
1866.0,0.0,0.5,0.0,13.0,1.0,52.0,0.7,185.0,1.0,17.0,356.0,563.0,373.0,14.0,9,3,1,0,1
1807.0,1.0,2.8,0.0,1.0,0.0,27.0,0.9,186.0,3.0,4.0,1270.0,1366.0,2396.0,17.0,10,10,0,1,1
1632.0,1.0,1.4,0.0,0.0,0.0,41.0,0.1,132.0,4.0,1.0,706.0,1623.0,2614.0,5.0,4,15,1,0,0
637.0,0.0,2.3,0.0,,1.0,60.0,0.8,97.0,4.0,4.0,1125.0,1989.0,374.0,18.0,4,8,1,0,1
1456.0,0.0,1.6,1.0,5.0,0.0,49.0,0.2,193.0,3.0,20.0,1285.0,1427.0,3624.0,12.0,11,16,1,1,0
1336.0,1.0,2.6,0.0,7.0,0.0,26.0,0.5,83.0,5.0,17.0,238.0,1402.0,325.0,8.0,2,9,1,0,0
972.0,1.0,1.7,0.0,0.0,1.0,54.0,0.7,107.0,3.0,4.0,681.0,1050.0,1900.0,16.0,8,19,1,0,1
683.0,0.0,0.5,1.0,0.0,1.0,9.0,0.8,186.0,7.0,3.0,1466.0,1754.0,1513.0,6.0,5,19,1,0,0
1270.0,1.0,2.3,0.0,0.0,0.0,58.0,0.5,104.0,5.0,1.0,1512.0,1716.0,3299.0,13.0,4,16,0,0,1
560.0,1.0,2.4,0.0,4.0,1.0,5.0,0.3,106.0,1.0,8.0,1338.0,1386.0,2050.0,18.0,13,6,1,0,0
1018.0,0.0,0.6,1.0,0.0,1.0,25.0,0.8,152.0,7.0,2.0,292.0,616.0,732.0,12.0,8,13,1,1,0
1691.0,0.0,0.5,0.0,0.0,0.0,24.0,0.3,119.0,1.0,3.0,762.0,1643.0,2900.0,16.0,5,19,1,0,0
924.0,0.0,0.5,1.0,0.0,1.0,47.0,0.3,167.0,8.0,6.0,108.0,1813.0,1620.0,17.0,15,12,1,0,0
1361.0,1.0,1.4,0.0,1.0,0.0,47.0,1.0,169.0,5.0,2.0,881.0,1382.0,2495.0,8.0,7,16,0,0,1
1166.0,0.0,1.5,1.0,0.0,1.0,43.0,0.8,80.0,4.0,1.0,205.0,603.0,3993.0,7.0,1,7,1,1,0
1630.0,1.0,2.8,1.0,0.0,1.0,32.0,0.9,80.0,6.0,1.0,712.0,1726.0,1751.0,12.0,10,20,1,0,1
594.0,0.0,0.8,0.0,2.0,1.0,28.0,0.1,,5.0,3.0,1011.0,1263.0,3087.0,16.0,4,4,1,1,1
1270.0,1.0,0.6,1.0,2.0,1.0,32.0,0.5,101.0,7.0,6.0,299.0,845.0,3770.0,5.0,3,13,1,1,0
1272.0,1.0,0.5,0.0,9.0,1.0,54.0,0.6,133.0,8.0,11.0,1813.0,1871.0,3181.0,10.0,6,14,1,0,1
1998.0,1.0,0.5,0.0,6.0,0.0,47.0,0.2,182.0,4.0,7.0,1603.0,1837.0,3918.0,9.0,4,9,1,0,1
1321.0,1.0,1.3,0.0,0.0,1.0,63.0,0.4,109.0,8.0,9.0,817.0,941.0,1464.0,7.0,6,16,1,1,1
983.0,1.0,1.5,0.0,1.0,0.0,22.0,0.1,170.0,4.0,20.0,1542.0,1765.0,1694.0,19.0,15,8,1,0,1
794.0,1.0,0.5,1.0,0.0,1.0,2.0,0.8,106.0,6.0,14.0,1222.0,1890.0,668.0,13.0,4,19,1,1,0
1925.0,0.0,3.0,1.0,0.0,1.0,16.0,0.8,175.0,8.0,11.0,983.0,1087.0,2173.0,7.0,3,19,1,1,0
825.0,1.0,0.5,1.0,7.0,0.0,52.0,0.9,130.0,3.0,10.0,597.0,863.0,3534.0,10.0,4,6,0,1,0
1822.0,0.0,1.2,0.0,0.0,0.0,8.0,0.2,195.0,6.0,0.0,172.0,910.0,2577.0,9.0,5,8,1,1,0
798.0,1.0,0.5,1.0,7.0,0.0,2.0,0.8,148.0,2.0,15.0,497.0,627.0,3593.0,14.0,9,3,0,1,0
1535.0,0.0,2.5,1.0,13.0,1.0,37.0,1.0,82.0,4.0,16.0,838.0,1667.0,3241.0,6.0,0,15,1,0,1
1031.0,1.0,2.1,1.0,2.0,1.0,11.0,0.1,121.0,2.0,9.0,532.0,1247.0,2385.0,11.0,7,16,1,0,0
793.0,1.0,2.8,1.0,1.0,1.0,64.0,0.4,179.0,4.0,2.0,818.0,1006.0,2296.0,12.0,0,5,1,1,0
1900.0,1.0,2.3,0.0,1.0,1.0,18.0,0.2,89.0,7.0,9.0,1055.0,1661.0,2871.0,12.0,1,13,1,1,1
598.0,1.0,0.8,1.0,8.0,1.0,62.0,0.1,117.0,8.0,9.0,118.0,764.0,3066.0,11.0,2,19,1,1,0
894.0,0.0,0.9,0.0,5.0,1.0,54.0,0.2,130.0,3.0,15.0,104.0,541.0,2829.0,11.0,5,13,1,0,1
1933.0,1.0,0.5,1.0,6.0,0.0,23.0,0.1,102.0,7.0,7.0,1286.0,1846.0,3973.0,13.0,10,19,0,0,1
1488.0,0.0,1.8,0.0,0.0,1.0,2.0,0.1,124.0,4.0,0.0,765.0,777.0,3349.0,17.0,6,2,1,0,0
545.0,0.0,0.5,0.0,0.0,1.0,11.0,0.3,131.0,3.0,1.0,381.0,1452.0,616.0,15.0,6,19,1,1,1
1224.0,1.0,1.6,0.0,9.0,0.0,33.0,1.0,157.0,1.0,18.0,522.0,563.0,3796.0,10.0,5,13,1,1,0
1411.0,1.0,2.6,0.0,0.0,0.0,61.0,0.3,165.0,5.0,3.0,1128.0,1959.0,483.0,16.0,5,4,1,1,0
635.0,1.0,1.9,1.0,0.0,1.0,57.0,1.0,136.0,6.0,11.0,1257.0,1597.0,3954.0,15.0,4,20,1,1,0
1547.0,0.0,2.5,0.0,12.0,1.0,50.0,1.0,98.0,5.0,16.0,849.0,1024.0,1168.0,17.0,2,17,1,1,1
1234.0,1.0,1.6,1.0,1.0,0.0,33.0,0.6,172.0,1.0,3.0,166.0,778.0,1449.0,11.0,7,6,0,0,1
579.0,1.0,1.1,0.0,6.0,1.0,58.0,0.2,125.0,1.0,9.0,786.0,1685.0,1435.0,18.0,9,10,1,0,0
909.0,1.0,1.4,0.0,0.0,0.0,53.0,,82.0,8.0,0.0,635.0,973.0,3187.0,12.0,9,4,1,0,0
1129.0,1.0,2.8,1.0,,0.0,49.0,0.5,185.0,2.0,2.0,1070.0,1079.0,1857.0,8.0,4,5,1,1,1
1343.0,0.0,2.9,0.0,2.0,1.0,34.0,0.8,171.0,3.0,6.0,235.0,1671.0,3911.0,15.0,8,8,1,1,1
801.0,1.0,2.2,1.0,2.0,0.0,63.0,0.4,165.0,7.0,4.0,650.0,879.0,1617.0,17.0,4,19,0,0,1
915.0,0.0,1.3,0.0,3.0,0.0,10.0,0.1,188.0,2.0,5.0,74.0,1266.0,423.0,13.0,3,14,0,1,1
672.0,1.0,0.5,1.0,0.0,0.0,54.0,0.9,95.0,4.0,11.0,578.0,1143.0,667.0,17.0,8,14,0,0,0
618.0,1.0,2.2,1.0,0.0,1.0,63.0,0.9,138.0,2.0,1.0,853.0,1781.0,2574.0,14.0,3,5,1,1,0
823.0,0.0,1.0,1.0,9.0,1.0,18.0,0.2,182.0,5.0,16.0,1180.0,1350.0,3894.0,13.0,10,9,1,1,0
1363.0,0.0,1.6,1.0,3.0,1.0,2.0,0.9,159.0,7.0,6.0,912.0,1684.0,3239.0,11.0,5,11,1,0,0
1652.0,0.0,0.6,1.0,4.0,1.0,40.0,1.0,198.0,7.0,6.0,352.0,1084.0,3592.0,7.0,6,6,1,0,0
1470.0,0.0,2.2,1.0,4.0,1.0,33.0,0.4,138.0,7.0,10.0,1790.0,1988.0,1633.0,18.0,4,4,1,0,0
511.0,0.0,0.9,1.0,15.0,1.0,24.0,0.6,136.0,3.0,18.0,367.0,1264.0,2378.0,18.0,3,4,1,0,0
966.0,1.0,0.5,0.0,3.0,0.0,37.0,0.7,123.0,3.0,7.0,1390.0,1896.0,817.0,6.0,5,20,1,0,0
1569.0,0.0,0.8,1.0,8.0,0.0,59.0,0.9,111.0,3.0,16.0,1261.0,1383.0,3672.0,15.0,2,15,1,0,1
1615.0,1.0,2.8,0.0,3.0,0.0,9.0,0.9,117.0,1.0,13.0,542.0,678.0,2948.0,8.0,3,3,1,1,0
1259.0,0.0,1.2,0.0,0.0,1.0,61.0,0.5,82.0,5.0,15.0,1001.0,1158.0,1415.0,10.0,1,2,1,1,0
1072.0,1.0,2.2,1.0,6.0,0.0,19.0,0.4,114.0,8.0,16.0,380.0,877.0,2715.0,15.0,9,16,0,1,0
1600.0,0.0,0.5,0.0,1.0,1.0,16.0,0.3,94.0,4.0,16.0,1315.0,1710.0,2073.0,9.0,5,4,1,1,0
1698.0,0.0,0.5,0.0,6.0,1.0,21.0,0.1,196.0,7.0,7.0,614.0,1254.0,778.0,7.0,3,3,1,1,1
612.0,1.0,0.5,1.0,1.0,1.0,20.0,0.8,179.0,8.0,6.0,1145.0,1487.0,3282.0,16.0,2,18,1,1,1
1502.0,1.0,1.2,0.0,0.0,0.0,54.0,0.2,138.0,5.0,12.0,65.0,588.0,3693.0,17.0,14,16,1,1,0
1582.0,0.0,2.8,0.0,2.0,1.0,44.0,0.5,112.0,6.0,13.0,1486.0,1797.0,3890.0,17.0,10,10,1,1,1
826.0,0.0,0.5,1.0,0.0,1.0,57.0,0.5,135.0,2.0,0.0,354.0,530.0,323.0,17.0,3,7,1,0,1
819.0,0.0,0.6,1.0,8.0,1.0,42.0,0.9,188.0,6.0,20.0,339.0,1242.0,1814.0,5.0,4,13,1,0,1
586.0,0.0,2.8,0.0,2.0,0.0,15.0,0.2,83.0,3.0,11.0,241.0,854.0,2592.0,12.0,8,3,0,0,0
989.0,0.0,0.5,0.0,15.0,0.0,20.0,0.4,153.0,1.0,16.0,68.0,947.0,3614.0,17.0,5,10,1,1,0
1004.0,0.0,1.9,0.0,12.0,0.0,24.0,0.8,128.0,8.0,17.0,793.0,1537.0,650.0,6.0,0,17,0,1,0
1455.0,0.0,2.2,1.0,8.0,1.0,19.0,0.3,174.0,4.0,10.0,91.0,628.0,2029.0,8.0,0,10,1,0,0
1454.0,0.0,2.6,0.0,8.0,0.0,6.0,0.4,199.0,3.0,20.0,698.0,1018.0,1300.0,10.0,0,2,0,0,1
1805.0,1.0,0.5,0.0,0.0,0.0,29.0,0.2,182.0,4.0,2.0,758.0,891.0,1276.0,19.0,4,17,0,1,0
1732.0,0.0,0.8,,2.0,0.0,61.0,0.3,172.0,5.0,3.0,201.0,656.0,3940.0,17.0,11,20,0,1,1
674.0,1.0,2.8,1.0,0.0,1.0,8.0,0.2,93.0,3.0,0.0,750.0,772.0,589.0,18.0,6,4,1,1,0
1308.0,1.0,0.5,1.0,0.0,0.0,34.0,0.5,169.0,5.0,0.0,432.0,1219.0,386.0,8.0,0,16,1,0,1
1043.0,1.0,1.8,1.0,14.0,0.0,5.0,0.1,193.0,3.0,16.0,226.0,1412.0,3476.0,12.0,7,2,0,1,0
1598.0,1.0,1.7,1.0,0.0,0.0,57.0,0.9,89.0,1.0,1.0,371.0,783.0,1663.0,14.0,9,14,1,0,1
616.0,1.0,2.2,0.0,3.0,1.0,21.0,0.8,150.0,7.0,4.0,347.0,513.0,3267.0,17.0,9,19,1,0,0
1825.0,1.0,2.3,0.0,9.0,1.0,27.0,0.8,163.0,8.0,11.0,48.0,1005.0,2502.0,15.0,11,2,1,0,1
1313.0,1.0,1.8,1.0,,0.0,9.0,0.4,105.0,1.0,6.0,416.0,1308.0,3791.0,11.0,10,6,0,1,1
1449.0,1.0,0.5,1.0,0.0,0.0,52.0,0.6,105.0,6.0,0.0,211.0,947.0,2036.0,5.0,1,10,0,1,0
1799.0,0.0,1.0,0.0,1.0,1.0,30.0,0.6,123.0,3.0,9.0,617.0,1386.0,445.0,10.0,8,10,1,1,0
1885.0,0.0,2.4,1.0,12.0,1.0,14.0,0.6,92.0,4.0,15.0,1406.0,,1277.0,9.0,6,16,1,0,1
976.0,0.0,2.0,0.0,0.0,1.0,5.0,0.9,184.0,7.0,14.0,496.0,797.0,3261.0,8.0,2,6,1,1,1
1663.0,1.0,0.6,1.0,0.0,0.0,17.0,0.7,152.0,4.0,2.0,532.0,886.0,2820.0,14.0,1,5,1,1,1
936.0,1.0,1.4,1.0,0.0,0.0,46.0,0.8,139.0,2.0,0.0,265.0,886.0,684.0,8.0,5,12,1,1,1
1967.0,0.0,0.5,0.0,0.0,1.0,46.0,0.6,199.0,1.0,7.0,518.0,1374.0,1567.0,15.0,2,7,1,1,0
1348.0,0.0,2.0,0.0,18.0,0.0,52.0,0.3,98.0,3.0,20.0,1869.0,,955.0,18.0,11,7,1,1,1
1111.0,0.0,2.5,1.0,4.0,0.0,46.0,0.4,152.0,1.0,11.0,110.0,1981.0,851.0,14.0,8,2,0,0,0
713.0,1.0,1.6,0.0,7.0,1.0,2.0,0.4,181.0,8.0,9.0,1211.0,1378.0,485.0,10.0,6,4,1,1,1
868.0,0.0,1.7,0.0,0.0,0.0,30.0,0.8,83.0,4.0,0.0,276.0,1026.0,1653.0,11.0,7,17,1,0,0
761.0,1.0,0.5,0.0,9.0,0.0,3.0,0.8,196.0,7.0,15.0,1325.0,1945.0,2248.0,19.0,3,15,1,1,1
644.0,1.0,1.3,1.0,7.0,1.0,30.0,0.5,114.0,1.0,16.0,1140.0,1654.0,2382.0,9.0,0,19,1,0,1
1010.0,1.0,2.0,1.0,2.0,1.0,8.0,0.9,139.0,5.0,3.0,547.0,957.0,2625.0,15.0,11,12,1,1,0
608.0,1.0,0.5,1.0,0.0,0.0,64.0,0.9,94.0,4.0,0.0,4.0,1351.0,2517.0,16.0,8,7,1,1,1
1782.0,1.0,2.8,1.0,6.0,1.0,58.0,0.8,157.0,1.0,13.0,867.0,999.0,2405.0,15.0,0,16,1,0,1
1552.0,0.0,1.2,0.0,10.0,1.0,53.0,0.3,180.0,8.0,18.0,430.0,658.0,2606.0,13.0,6,12,1,0,0
1965.0,0.0,0.5,0.0,,1.0,4.0,1.0,84.0,7.0,,977.0,1660.0,3535.0,17.0,0,16,1,1,1
568.0,0.0,2.0,0.0,1.0,0.0,36.0,0.3,179.0,3.0,4.0,181.0,1703.0,950.0,17.0,9,9,1,0,0
1886.0,0.0,0.5,0.0,0.0,1.0,24.0,0.4,112.0,3.0,1.0,809.0,1958.0,1179.0,16.0,7,20,1,0,1
1330.0,0.0,0.9,0.0,6.0,1.0,52.0,0.8,84.0,4.0,12.0,462.0,1304.0,3269.0,19.0,6,8,1,1,0
1580.0,0.0,2.8,1.0,0.0,0.0,45.0,1.0,196.0,8.0,7.0,1017.0,1092.0,2214.0,12.0,9,19,0,0,1
1793.0,0.0,1.8,1.0,,0.0,12.0,0.5,169.0,6.0,17.0,1086.0,1418.0,3533.0,16.0,14,15,1,1,1
1858.0,0.0,0.7,1.0,1.0,1.0,43.0,0.2,167.0,5.0,3.0,1154.0,1473.0,1886.0,9.0,3,7,1,1,1
1577.0,1.0,1.5,0.0,16.0,1.0,3.0,0.7,180.0,8.0,17.0,523.0,573.0,3116.0,13.0,6,16,1,1,0
772.0,0.0,1.0,1.0,0.0,1.0,23.0,0.6,97.0,7.0,11.0,317.0,1805.0,2782.0,7.0,0,17,1,0,0
